compound_id,smiles,violations,violation_details,SA_binary,EC_binary,CA_binary,SA_ensemble,EC_ensemble,CA_ensemble,SA_mic,EC_mic,CA_mic,MW,LogP,TPSA,HBD,HBA,RotBonds,Rings,Fsp3
CHEMBL453309,O=C1C2=CC=CC=C2N=C(/C=C/C2=CC=CC=C2)N1C1=NN=C(C2=CC=CC(Cl)=C2)S1,7,"['MW: 442.9 (range: 183.21-338.85)', 'LogP: 5.73 (range: 1.39-4.01)', 'TPSA: 60.7 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9265514135360716,0.8330562710762024,0.9410283923149108,6.16,10.24,18.12,442.9,5.73,60.7,0,6,4,5,0.0
CHEMBL3919839,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=CC=C(Br)C=C23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 629.4 (range: 183.21-338.85)', 'LogP: 0.65 (range: 1.39-4.01)', 'TPSA: 179.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 12 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8339853882789612,0.9485079407691956,0.9178674578666688,0.9819264,31.472000000000005,7.868,629.4,0.65,179.9,3,12,7,3,0.43
CHEMBL244958,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)C1=CC=C(C2=NC3=CC(C)=C(C)C=C3N2)C=C1,7,"['MW: 621.7 (range: 183.21-338.85)', 'LogP: 4.34 (range: 1.39-4.01)', 'TPSA: 124.7 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.9418381333351136,0.8571574091911316,0.8999053835868835,25.0,25.0,6.0,621.7,4.34,124.7,2,6,8,6,0.36
CHEMBL2430204,COC(=O)CSC1=C(C2=CC=C(OC)C=C2)N=C2C=CC=CC2=C1C1=CC=CC=C1,7,"['MW: 415.5 (range: 183.21-338.85)', 'LogP: 5.84 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.12 (range: 0.13-0.49)']",1,1,1,0.8995333433151245,0.8298769950866699,0.969063138961792,12.5,12.5,25.0,415.5,5.84,48.4,0,5,6,4,0.12
CHEMBL508966,CC1=CC=C(/C=C/C2=NC3=CC=CC=C3C(=O)N2C2=NN=C(C3=CC=CC(Cl)=C3)S2)C=C1,7,"['MW: 457.0 (range: 183.21-338.85)', 'LogP: 6.04 (range: 1.39-4.01)', 'TPSA: 60.7 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.04 (range: 0.13-0.49)']",1,1,1,0.913228952884674,0.8405276417732239,0.9418497800827026,6.92,10.45,17.07,457.0,6.04,60.7,0,6,4,5,0.04
CHEMBL3974528,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=CC=C(Cl)C=C23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 585.0 (range: 183.21-338.85)', 'LogP: 0.54 (range: 1.39-4.01)', 'TPSA: 179.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 12 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8317118287086487,0.946670949459076,0.9171511888504028,0.4562922,29.2495,7.312375,585.0,0.54,179.9,3,12,7,3,0.43
CHEMBL3235270,ClC1=CC=C(Cl)C(OC2=CC=CC=C2N/C(=N/C2=CC=CC=C2)NCCNC2=CC=NC3=CC(Cl)=CC=C23)=C1,7,"['MW: 576.9 (range: 183.21-338.85)', 'LogP: 8.79 (range: 1.39-4.01)', 'TPSA: 70.6 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.9330457210540772,0.8770315289497376,0.8825101852416992,12.5,25.0,50.0,576.9,8.79,70.6,3,4,8,5,0.07
CHEMBL2401877,COC1=CC=C2C=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCCN(CCN1C=NC=C1[N+](=O)[O-])CC1=CC=C(F)C=C1F)OCO5,7,"['MW: 630.6 (range: 183.21-338.85)', 'LogP: 5.05 (range: 1.39-4.01)', 'TPSA: 105.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.9030841588974,0.8828187346458435,0.9040138840675354,16.0,8.0,8.0,630.6,5.05,105.0,0,9,11,7,0.27
CHEMBL4093437,O=C(C1=CC=CN=C1)N1N=C(C2=CC=C(O)C=C2)CC1C1=CC=C(OCC2=CC=CC=C2)C=C1,7,"['MW: 449.5 (range: 183.21-338.85)', 'LogP: 5.36 (range: 1.39-4.01)', 'TPSA: 75.0 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.11 (range: 0.13-0.49)']",1,1,1,0.9187590956687928,0.8720575451850892,0.8970727324485779,50.0,25.0,3.25,449.5,5.36,75.0,1,5,6,5,0.11
CHEMBL2282677,COC1=CC=C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=C(C)C=C2)C=C1,7,"['MW: 429.5 (range: 183.21-338.85)', 'TPSA: 73.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.9745874762535096,0.7325763463973999,0.9789171695709228,50.0,25.0,50.0,429.5,3.88,73.0,0,7,5,4,0.08
CHEMBL3903617,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=CC=C(F)C=C23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 568.5 (range: 183.21-338.85)', 'LogP: 0.03 (range: 1.39-4.01)', 'TPSA: 179.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 12 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8075847387313843,0.9460386037826538,0.9322301745414734,1.7738448,28.427,3.553375,568.5,0.03,179.9,3,12,7,3,0.43
CHEMBL3402914,CCCN1C(C2=CC=C(Cl)C=C2Cl)=NC2=CC(C(=O)N/N=C/C3=CC(C)=C(O)C(C)=C3)=CC=C21,7,"['MW: 495.4 (range: 183.21-338.85)', 'LogP: 6.51 (range: 1.39-4.01)', 'TPSA: 79.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9171509265899658,0.8962199449539184,0.8719291687011719,12.5,6.25,50.0,495.4,6.51,79.5,2,5,6,4,0.19
CHEMBL2386058,NC1=NNC(NC(=S)NC2=CC=C(C(=O)NCC(=O)O)C=C2)=C1/N=N/C1=CC=C(Cl)C=C1,7,"['MW: 472.9 (range: 183.21-338.85)', 'TPSA: 169.9 (range: 18.70-56.82)', 'HBD: 6 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.05 (range: 0.13-0.49)']",1,1,1,0.8756623029708862,0.9298469543457032,0.8792887806892395,6.25,6.25,3.12,472.9,3.68,169.9,6,7,7,3,0.05
CHEMBL509816,O=C1C2=CC=CC=C2N=C(/C=C/C2=CC=CC=C2)N1C1=NN=C(C2=CC=CC=C2)S1,7,"['MW: 408.5 (range: 183.21-338.85)', 'LogP: 5.07 (range: 1.39-4.01)', 'TPSA: 60.7 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9048964381217957,0.8317361354827881,0.945960772037506,7.13,13.42,21.72,408.5,5.07,60.7,0,6,4,5,0.0
CHEMBL3235632,COC1=CC=C(OC2=CC=CC=C2N/C(=N/C2=CC=CC(Cl)=C2)NCCCCNC2=CC=NC3=CC(Cl)=CC=C23)C=C1,7,"['MW: 600.6 (range: 183.21-338.85)', 'LogP: 8.92 (range: 1.39-4.01)', 'TPSA: 79.8 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9421218037605286,0.8709926843643189,0.8673336982727051,3.12,12.5,12.5,600.6,8.92,79.8,3,5,11,5,0.15
CHEMBL243642,O=C(NC1=CC=C2OC(CC3=CC=C(Cl)C=C3)=NC2=C1)C1=CC=C(Cl)C([N+](=O)[O-])=C1,7,"['MW: 442.3 (range: 183.21-338.85)', 'LogP: 5.89 (range: 1.39-4.01)', 'TPSA: 98.3 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.05 (range: 0.13-0.49)']",1,1,1,0.8173136115074158,0.9010305166244508,0.9591124773025512,50.0,50.0,25.0,442.3,5.89,98.3,1,5,5,4,0.05
CHEMBL3968006,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=C2C=C(Br)C=C3[N+](=O)[O-])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 674.4 (range: 183.21-338.85)', 'LogP: 0.56 (range: 1.39-4.01)', 'TPSA: 223.1 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 14 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8194339036941528,0.945854389667511,0.9081956386566162,4.21525,16.861,8.4305,674.4,0.56,223.1,3,14,8,3,0.43
CHEMBL2281658,CC(=O)NC1=CC=C2N=C(NC(=O)CNC3=CC=C(C4=NC(N5CC(C)CC(C)C5)=NC(N5CC(C)CC(C)C5)=N4)C=C3)SC2=C1,7,"['MW: 641.8 (range: 183.21-338.85)', 'LogP: 6.12 (range: 1.39-4.01)', 'TPSA: 128.3 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.9822593092918396,0.9526524543762208,0.7382574915885926,50.0,50.0,25.0,641.8,6.12,128.3,3,10,8,6,0.47
CHEMBL2401876,COC1=CC=C2C=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCCN(CCN1C=NC([N+](=O)[O-])=C1)CC1=CC=C(Cl)C=C1)OCO5,7,"['MW: 629.1 (range: 183.21-338.85)', 'LogP: 5.43 (range: 1.39-4.01)', 'TPSA: 105.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.9002111196517945,0.8810086965560913,0.8901720762252807,64.0,64.0,64.0,629.1,5.43,105.0,0,9,11,7,0.27
CHEMBL3235271,ClC1=CC=C(Cl)C(OC2=CC=CC=C2N/C(=N/C2=CC=CC=C2)NCCCNC2=CC=NC3=CC(Cl)=CC=C23)=C1,7,"['MW: 590.9 (range: 183.21-338.85)', 'LogP: 9.18 (range: 1.39-4.01)', 'TPSA: 70.6 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'RotBonds: 9 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.1 (range: 0.13-0.49)']",1,1,1,0.9370585322380066,0.8693019032478333,0.8644002795219421,3.12,12.5,12.5,590.9,9.18,70.6,3,4,9,5,0.1
CHEMBL3235272,ClC1=CC=C(Cl)C(OC2=CC=CC=C2N/C(=N/C2=CC=CC=C2)NCCCCNC2=CC=NC3=CC(Cl)=CC=C23)=C1,7,"['MW: 605.0 (range: 183.21-338.85)', 'LogP: 9.57 (range: 1.39-4.01)', 'TPSA: 70.6 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'RotBonds: 10 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.12 (range: 0.13-0.49)']",1,1,1,0.941424322128296,0.8674358606338501,0.86163330078125,12.5,25.0,50.0,605.0,9.57,70.6,3,4,10,5,0.12
CHEMBL3947619,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=CC=C(I)C=C23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 676.4 (range: 183.21-338.85)', 'LogP: 0.49 (range: 1.39-4.01)', 'TPSA: 179.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 12 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.7979340612888336,0.9495315551757812,0.9229121565818786,4.22775,33.822,4.22775,676.4,0.49,179.9,3,12,7,3,0.43
CHEMBL2401878,COC1=CC=C2C=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCCN(CCN1C=NC=C1[N+](=O)[O-])CC1=CC=C(Cl)C(Cl)=C1)OCO5,7,"['MW: 663.5 (range: 183.21-338.85)', 'LogP: 6.08 (range: 1.39-4.01)', 'TPSA: 105.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.8773470163345337,0.8819019675254822,0.910263967514038,16.0,8.0,8.0,663.5,6.08,105.0,0,9,11,7,0.27
CHEMBL2282673,COC1=CC=C(/C=N/N=C2\SC=C(C3=CC(=O)C=CC3=O)N2C2=CC=CC=C2)C=C1,7,"['MW: 415.5 (range: 183.21-338.85)', 'TPSA: 73.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.04 (range: 0.13-0.49)']",1,1,1,0.9716655969619752,0.7209157228469849,0.9766128182411192,50.0,25.0,50.0,415.5,3.57,73.0,0,7,5,4,0.04
CHEMBL4213713,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1OC(=O)CC,7,"['MW: 406.5 (range: 183.21-338.85)', 'TPSA: 93.1 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.74 (range: 0.13-0.49)']",1,1,1,0.9194276213645936,0.7730498552322388,0.9766044974327088,4.0,8.0,16.0,406.5,2.92,93.1,2,6,5,3,0.74
CHEMBL4129157,O=[N+]([O-])C1=CC=C2OC(C3=NC4=CC=CC=C4SC(C4=CC=CC=C4F)C3)=CC2=C1,7,"['MW: 418.4 (range: 183.21-338.85)', 'LogP: 6.84 (range: 1.39-4.01)', 'TPSA: 68.6 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 5 (range: 1.88-2.92)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9397853255271912,0.7940237104892731,0.9351231932640076,2.5,50.0,0.125,418.4,6.84,68.6,0,5,3,5,0.09
CHEMBL1269567,CCC(=O)N(C1=NN(C(=O)CC)C2(S1)C1CCCC2C(C2=CC=C(Cl)C=C2)N(C(C)=O)C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,7,"['MW: 663.7 (range: 183.21-338.85)', 'LogP: 8.45 (range: 1.39-4.01)', 'TPSA: 73.3 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.7863412633538246,0.9679251194000243,0.9121962547302246,12.5,25.0,25.0,663.7,8.45,73.3,0,5,5,6,0.37
CHEMBL477234,O=[N+]([O-])C1=CC=C(C2=CSC3=NC(C4=CC(F)=C(Cl)C=C4Cl)=NN23)C=C1,7,"['MW: 409.2 (range: 183.21-338.85)', 'LogP: 5.48 (range: 1.39-4.01)', 'TPSA: 73.3 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9443545699119568,0.8660395979881287,0.8540592908859252,12.5,6.25,6.25,409.2,5.48,73.3,0,6,3,4,0.0
CHEMBL3910895,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=CC=C(C)C=C23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 564.6 (range: 183.21-338.85)', 'LogP: 0.2 (range: 1.39-4.01)', 'TPSA: 179.9 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 12 (range: 1.96-4.87)', 'RotBonds: 7 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8108113169670105,0.9454882502555848,0.9065663933753968,7.057125,14.114250000000002,56.457,564.6,0.2,179.9,3,12,7,3,0.46
CHEMBL2282153,CC1=CC=C(C2=NN(C3=NC4=CC(Cl)=CC(Cl)=C4O3)C=C2C=O)C=C1,7,"['MW: 372.2 (range: 183.21-338.85)', 'LogP: 5.11 (range: 1.39-4.01)', 'TPSA: 60.9 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.06 (range: 0.13-0.49)']",1,1,1,0.8313120245933533,0.8787704110145569,0.9516017317771912,30.0,40.0,30.0,372.2,5.11,60.9,0,5,3,4,0.06
CHEMBL502474,O=C1N[C@@H]2C3=CC=CC=C3C[C@@H]2OC(=O)C2=CC=C(S2)C(=O)O[C@H]2CC3=CC=CC=C3[C@H]2NC(=O)C2=CC1=CC=C2,7,"['MW: 564.6 (range: 183.21-338.85)', 'LogP: 4.57 (range: 1.39-4.01)', 'TPSA: 110.8 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'HBA: 7 (range: 1.96-4.87)', 'RotBonds: 0 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.977187728881836,0.7095273733139038,0.9702614188194276,16.0,16.0,1.0,564.6,4.57,110.8,2,7,0,7,0.19
CHEMBL3929410,CC(=O)OC[C@H]1O[C@@H](NC(=S)N/N=C2/C(=O)NC3=C2C=C(Cl)C=C3[N+](=O)[O-])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7,"['MW: 630.0 (range: 183.21-338.85)', 'LogP: 0.45 (range: 1.39-4.01)', 'TPSA: 223.1 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 14 (range: 1.96-4.87)', 'RotBonds: 8 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.80018390417099,0.9465238809585572,0.9095227241516112,3.9374375,15.74975,3.9374375,630.0,0.45,223.1,3,14,8,3,0.43
CHEMBL472627,CCOC1=CC2=C(C=C1Cl)N=C(C1=CC=CC([N+](=O)[O-])=C1)N2C1CCCC1,7,"['MW: 385.9 (range: 183.21-338.85)', 'LogP: 5.78 (range: 1.39-4.01)', 'TPSA: 70.2 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.8309740900993348,0.8805054783821106,0.9416767716407776,50.0,50.0,6.25,385.9,5.78,70.2,0,5,5,4,0.35
CHEMBL2401874,COC1=CC=C2C=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCCN(CCN1C=NC([N+](=O)[O-])=C1)CC1=CC=CC=C1Cl)OCO5,7,"['MW: 629.1 (range: 183.21-338.85)', 'LogP: 5.43 (range: 1.39-4.01)', 'TPSA: 105.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.8743780016899109,0.8718162655830384,0.9037032008171082,16.0,16.0,8.0,629.1,5.43,105.0,0,9,11,7,0.27
CHEMBL428742,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C1=CC(C2=NC3=CC(C)=C(C)C=C3N2)=CC=C1O)C(=O)OC,7,"['MW: 522.6 (range: 183.21-338.85)', 'LogP: 4.4 (range: 1.39-4.01)', 'TPSA: 133.4 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 10 (range: 0.61-4.74)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.8373206198215485,0.8827657580375672,0.9255695104599,12.5,12.5,6.0,522.6,4.4,133.4,4,6,10,3,0.45
CHEMBL243226,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CC(C2=NC3=CC(C)=C(C)C=C3N2)=CC=C1O,7,"['MW: 443.5 (range: 183.21-338.85)', 'LogP: 4.07 (range: 1.39-4.01)', 'TPSA: 104.3 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.931566083431244,0.8498691439628601,0.8637194991111755,12.5,12.5,6.0,443.5,4.07,104.3,3,5,6,4,0.19
CHEMBL3235660,COC1=CC=C(OC2=CC=C(N/C(=N/C3=CC=CC=C3)NCCCCNC3=CC=NC4=CC(Cl)=CC=C34)C=C2)C=C1,7,"['MW: 566.1 (range: 183.21-338.85)', 'LogP: 8.27 (range: 1.39-4.01)', 'TPSA: 79.8 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9117601990699769,0.8650501847267151,0.8661208748817444,6.25,50.0,12.5,566.1,8.27,79.8,3,5,11,5,0.15
CHEMBL2282155,O=CC1=CN(C2=NC3=CC(Cl)=CC(Cl)=C3O2)N=C1C1=CC=C(Cl)C(Cl)=C1,7,"['MW: 427.1 (range: 183.21-338.85)', 'LogP: 6.11 (range: 1.39-4.01)', 'TPSA: 60.9 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9011777520179748,0.8939156174659729,0.84738107919693,30.0,30.0,40.0,427.1,6.11,60.9,0,5,3,4,0.0
CHEMBL2401875,COC1=CC=C2C=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCCN(CCN1C=NC([N+](=O)[O-])=C1)CC1=CC=CC(Cl)=C1)OCO5,7,"['MW: 629.1 (range: 183.21-338.85)', 'LogP: 5.43 (range: 1.39-4.01)', 'TPSA: 105.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 9 (range: 1.96-4.87)', 'RotBonds: 11 (range: 0.61-4.74)', 'Rings: 7 (range: 1.88-2.92)']",1,1,1,0.8920399188995362,0.8750076651573181,0.8741474628448487,32.0,32.0,16.0,629.1,5.43,105.0,0,9,11,7,0.27
CHEMBL243851,O=C(CC1=CC=C([N+](=O)[O-])C=C1)NC1=CC=C2OC(CC3=CC=CC=C3)=NC2=C1,7,"['MW: 387.4 (range: 183.21-338.85)', 'LogP: 4.51 (range: 1.39-4.01)', 'TPSA: 98.3 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'RotBonds: 6 (range: 0.61-4.74)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.7239217162132263,0.9291624188423157,0.986806070804596,50.0,50.0,25.0,387.4,4.51,98.3,1,5,6,4,0.09
CHEMBL502109,CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,7,"['LogP: 6.57 (range: 1.39-4.01)', 'TPSA: 0.0 (range: 18.70-56.82)', 'HBD: 0 (range: 0.23-1.59)', 'HBA: 0 (range: 1.96-4.87)', 'RotBonds: 14 (range: 0.61-4.74)', 'Rings: 1 (range: 1.88-2.92)', 'Fsp3: 0.73 (range: 0.13-0.49)']",1,1,1,0.98035329580307,0.7326172590255737,0.9213339447975158,0.32,2.8,1.8,318.6,6.57,0.0,0,0,14,1,0.73
CHEMBL3310270,CC1=CC(=O)OC2=CC(OCC(O)CSC3=NC4=CC=CC=C4N3)=C(OCC(O)CSC3=NC4=CC=CC=C4N3)C=C12,7,"['MW: 604.7 (range: 183.21-338.85)', 'LogP: 4.92 (range: 1.39-4.01)', 'TPSA: 146.5 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'HBA: 10 (range: 1.96-4.87)', 'RotBonds: 12 (range: 0.61-4.74)', 'Rings: 6 (range: 1.88-2.92)']",1,1,1,0.958362340927124,0.7897191345691681,0.8832531332969665,64.0,0.5,8.0,604.7,4.92,146.5,4,10,12,6,0.23
